Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
1394,0.55,Ideal,G,VVS2,60.8,56.9,5.27,5.31,3.22,2064
4015,0.9,Ideal,F,SI1,61.3,56.0,6.21,6.23,3.81,4724
1471,1.01,Good,D,SI2,63.6,61.0,6.35,6.33,4.03,3959
14059,0.75,Ideal,E,SI2,61.7,55.0,5.9,5.86,3.63,2609
24841,0.5,Fair,G,VVS2,66.1,62.0,4.92,4.88,3.24,1659
5946,1.03,Ideal,F,SI1,61.3,57.0,6.47,6.53,3.98,6044
24066,1.63,Premium,G,SI1,61.0,59.0,7.64,7.58,4.64,11721
24600,1.58,Premium,G,VVS2,62.4,56.0,7.5,7.4,4.65,14855
1527,1.01,Premium,G,VS2,60.2,59.0,6.48,6.55,3.92,5759
7595,2.18,Ideal,I,SI2,62.5,55.0,8.31,8.34,5.2,15706
23308,0.76,Premium,E,SI1,58.3,62.0,6.12,5.95,3.52,2937
5656,0.42,Premium,E,SI1,62.3,58.0,4.81,4.76,2.98,992
11275,0.33,Ideal,E,SI2,62.2,54.0,4.44,4.46,2.77,427
2438,0.72,Very Good,F,VS1,62.2,57.0,5.7,5.74,3.56,3229
16535,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,7079
16851,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,561
8876,0.92,Ideal,H,SI2,,57.0,6.3,6.29,3.81,3854
19145,1.19,Premium,I,VS1,59.9,61.0,6.91,6.85,4.12,5747
7833,0.7,Very Good,I,SI1,59.4,62.0,5.77,5.82,3.44,2058
11944,2.5,Fair,J,SI2,66.9,58.0,8.36,8.22,5.55,14652
17742,1.6,Very Good,J,SI1,62.7,58.0,7.37,7.41,4.63,7550
6495,1.5,Very Good,H,SI2,61.3,59.0,7.38,7.41,4.53,7774
19639,0.32,Premium,H,IF,61.8,58.0,4.35,4.39,2.7,763
26795,0.52,Ideal,D,SI2,61.2,57.0,5.2,5.22,3.19,1292
20284,0.5,Ideal,F,VS2,62.9,55.0,5.12,5.08,3.21,1736
25801,1.24,Premium,F,VVS2,62.0,55.0,6.95,6.88,4.29,11231
13429,0.41,Ideal,D,VS1,62.4,56.0,4.75,4.8,2.98,1105
13291,1.51,Ideal,I,VS2,62.9,53.0,7.37,7.33,4.62,9471
21668,0.33,Ideal,H,VVS2,61.9,55.0,4.47,4.45,2.76,854
26029,0.3,Ideal,G,VVS1,61.9,57.0,4.28,4.31,2.66,764
19597,2.12,Ideal,I,SI1,62.2,57.0,8.21,8.14,5.08,12284
6201,2.22,Ideal,I,SI2,62.7,61.0,8.31,8.23,5.19,14416
7363,0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,793
7005,0.57,Ideal,G,VS2,61.8,57.0,5.3,5.32,3.28,1608
14756,0.33,Ideal,E,VVS1,62.6,58.0,4.36,4.4,2.74,852
10866,0.51,Very Good,E,VVS2,61.4,59.0,5.1,5.16,3.15,2211
16097,0.92,Premium,E,SI1,61.3,58.0,6.19,6.25,3.81,4379
12993,0.7,Very Good,G,IF,63.0,59.0,5.58,5.62,3.53,3725
21261,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1333
21979,1.01,Good,H,SI1,63.3,58.0,6.37,6.4,4.04,4559
13631,0.82,Very Good,J,SI1,,57.0,5.88,5.94,3.72,2313
14043,0.7,Very Good,F,SI1,62.8,57.0,5.61,5.66,3.54,2250
21876,0.57,Ideal,I,VS2,61.5,56.0,5.32,5.35,3.28,1326
10691,0.3,Premium,H,VS2,62.2,59.0,4.31,4.28,2.67,608
8312,0.53,Good,F,VS1,61.8,62.8,5.13,5.16,3.18,1624
15311,0.42,Good,F,VVS1,61.2,64.0,4.75,4.8,2.92,1164
22548,0.4,Ideal,G,VS1,62.3,57.0,4.68,4.73,2.93,819
25729,0.72,Premium,E,VS2,60.3,59.0,5.84,5.8,3.51,2822
9263,0.71,Very Good,J,VS1,62.4,58.0,5.67,5.7,3.55,2061
9811,0.96,Fair,G,I1,64.5,60.0,6.16,6.11,3.96,2068
7793,1.01,Very Good,H,SI2,63.5,58.0,6.29,6.37,4.02,4475
16628,0.7,Ideal,H,VS2,61.4,54.0,5.77,5.66,3.51,2184
13946,0.34,Premium,D,SI1,62.0,58.0,4.47,4.43,2.76,750
3727,0.71,Premium,F,SI1,60.7,54.0,5.84,5.8,3.53,2809
25900,0.5,Good,E,VVS1,58.3,62.0,5.16,5.23,3.03,2008
3407,1.08,Good,G,VS2,58.9,58.0,6.69,6.75,3.96,6708
17820,1.0,Fair,D,SI2,65.6,66.0,6.1,6.01,3.97,3767
8566,0.31,Very Good,F,SI1,62.9,57.0,4.31,4.34,2.72,516
25551,0.3,Premium,D,SI1,63.0,58.0,4.27,4.24,2.68,709
10334,0.4,Ideal,F,VVS2,,55.0,4.75,4.72,2.98,1039
26405,0.5,Premium,G,VS1,62.5,60.0,5.13,5.08,3.19,1583
17197,0.76,Ideal,F,SI1,61.4,56.0,5.88,5.92,3.62,2894
17687,0.91,Ideal,G,SI1,60.8,58.0,6.21,6.29,3.8,4922
11999,0.32,Good,G,VS1,63.2,55.0,4.37,4.39,2.77,645
23008,0.42,Ideal,G,SI1,61.6,56.0,4.81,4.84,2.97,896
19294,0.53,Very Good,F,VS2,63.4,56.0,5.16,5.13,3.26,1636
23237,0.3,Ideal,F,VS1,61.9,56.0,4.3,4.32,2.67,612
12179,0.3,Ideal,F,VVS2,61.6,53.0,4.35,4.39,2.69,694
10484,0.41,Very Good,H,VVS1,59.5,58.0,4.82,4.86,2.88,991
19941,1.26,Good,G,SI1,63.2,61.0,6.81,6.87,4.32,6874
17575,1.0,Very Good,H,VS2,64.7,56.0,6.23,6.29,4.05,5883
20507,0.31,Premium,D,SI1,61.2,60.0,4.41,4.35,2.68,732
6392,0.41,Very Good,E,SI1,63.1,57.0,4.78,4.73,3.0,904
8278,0.73,Ideal,E,VS2,62.7,56.0,5.75,5.8,3.62,3077
15893,0.31,Very Good,F,VS2,60.7,61.0,4.36,4.4,2.66,583
17233,0.43,Very Good,J,VVS2,63.6,56.0,4.78,4.85,3.06,774
10037,1.01,Ideal,G,VS2,59.7,57.0,6.49,6.44,3.86,6024
21368,1.5,Premium,F,SI2,60.8,59.0,7.3,7.36,4.46,9240
24028,0.77,Good,H,SI1,57.2,65.0,6.08,6.02,3.46,2457
17877,0.27,Ideal,E,VVS2,62.5,57.0,4.13,4.1,2.57,799
4235,1.27,Premium,H,VS2,58.9,61.0,7.09,7.03,4.16,5832
3157,0.52,Ideal,H,VS2,61.6,55.0,5.17,5.19,3.19,1374
4370,0.33,Very Good,G,VS2,62.6,56.0,4.38,4.41,2.75,579
24877,0.31,Ideal,E,VS2,62.0,56.0,4.36,4.38,2.71,589
15804,0.23,Very Good,E,VVS2,63.7,55.0,3.87,3.89,2.47,485
10182,0.57,Ideal,F,VS2,60.8,57.0,5.34,5.37,3.25,1869
12648,0.76,Ideal,D,SI1,62.3,55.0,5.81,5.84,3.63,3732
21472,0.37,Ideal,I,IF,61.4,55.0,4.65,4.67,2.86,754
5078,1.24,Premium,F,SI2,61.4,58.0,6.94,6.9,4.25,5889
25355,0.5,Premium,D,SI2,62.9,58.0,5.06,5.01,3.17,997
2856,1.05,Ideal,G,VS2,61.7,57.0,6.56,6.53,4.04,7028
2435,1.0,Premium,F,VS2,62.6,60.0,6.37,6.29,3.96,6468
4772,0.65,Very Good,I,VVS2,61.3,59.3,5.52,5.59,3.4,1828
17257,1.21,Premium,H,VS2,58.8,59.0,7.01,6.98,4.11,6708
19922,0.84,Ideal,J,VS2,61.1,57.0,6.09,6.12,3.73,2709
5646,0.51,Good,E,SI1,63.9,56.0,5.11,5.07,3.25,1443
6625,0.5,Very Good,E,SI2,62.8,55.0,5.05,5.08,3.18,1077
2844,0.41,Ideal,D,SI2,62.3,57.0,4.75,4.78,2.97,683
17829,1.17,Premium,I,SI1,62.6,58.0,6.71,6.64,4.18,4914
3571,0.4,Ideal,E,SI1,63.0,57.0,4.68,4.65,2.94,882
7696,1.21,Ideal,E,VS1,61.7,56.0,6.82,6.85,4.22,12111
22380,0.32,Good,D,SI1,,56.0,4.37,4.34,2.77,756
11393,1.01,Premium,G,VS2,62.4,58.0,6.38,6.41,3.99,5999
9886,0.59,Premium,H,SI1,,58.0,5.42,5.35,3.36,1265
399,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,959
173,0.32,Very Good,F,VS2,61.4,58.0,4.37,4.42,2.7,556
25853,0.77,Ideal,E,SI1,61.6,57.0,5.91,5.87,3.63,3218
17598,0.47,Good,E,VVS1,65.2,56.0,4.86,4.89,3.18,1613
24715,0.35,Ideal,E,VS2,61.7,55.0,4.54,4.57,2.81,767
18509,1.05,Ideal,G,SI1,59.7,56.0,6.67,6.64,3.97,5204
8614,2.0,Very Good,J,VS1,61.0,51.6,8.14,8.18,4.97,13203
370,1.5,Premium,E,SI2,61.5,60.0,7.29,7.22,4.46,7182
23862,1.0,Good,G,SI2,64.2,57.0,6.25,6.27,4.02,3906
17872,1.7,Very Good,D,SI2,60.8,59.0,7.76,7.83,4.75,11431
8584,0.56,Ideal,D,SI1,61.2,56.0,5.31,5.34,3.26,1723
7787,0.41,Ideal,H,SI1,62.8,56.0,4.77,4.72,2.98,876
7362,2.19,Premium,H,SI2,61.7,58.0,8.38,8.28,5.14,17554
1575,0.51,Very Good,I,SI2,63.3,58.0,5.09,5.02,3.2,995
26844,1.6,Ideal,F,SI1,61.0,57.0,7.54,7.6,4.62,12871
3345,1.26,Ideal,G,SI1,61.9,56.0,6.92,6.98,4.3,7711
17006,0.79,Premium,E,VVS1,62.8,60.0,5.89,5.8,3.67,4490
26818,1.33,Premium,E,SI2,62.5,58.0,6.99,7.03,4.38,6963
2685,0.3,Good,H,SI1,63.9,55.0,4.24,4.27,2.72,421
16426,2.7,Very Good,H,SI2,63.1,56.0,8.84,8.78,5.56,14341
22580,1.01,Premium,F,SI1,63.0,58.0,6.33,6.29,3.98,4632
6808,0.34,Ideal,E,VS1,62.0,56.0,4.52,4.48,2.79,1033
3510,1.2,Very Good,I,SI1,62.2,55.0,6.75,6.92,4.25,5408
13748,1.51,Premium,H,VS1,59.6,60.0,7.5,7.41,4.44,10655
18932,1.27,Ideal,G,VVS2,62.4,53.3,6.94,6.95,4.33,10342
10899,0.74,Very Good,E,SI2,63.0,58.0,5.73,5.77,3.62,2282
16772,0.33,Ideal,I,IF,62.1,55.0,4.41,4.44,2.75,694
1008,0.39,Premium,E,VS1,58.8,59.0,4.76,4.73,2.79,1097
16012,0.38,Ideal,E,VVS1,62.4,56.0,4.64,4.67,2.9,1267
8842,0.73,Very Good,H,VS1,60.8,57.0,5.8,5.83,3.54,2916
10386,0.36,Ideal,G,IF,61.5,56.0,4.59,4.62,2.83,985
25559,0.41,Ideal,F,VVS2,,56.0,4.82,4.78,2.93,1192
24814,0.53,Premium,F,VS2,61.4,60.0,5.21,5.18,3.19,1753
385,0.71,Very Good,G,SI2,63.2,59.0,5.6,5.64,3.55,2107
7327,1.82,Premium,I,VS1,61.4,60.0,7.8,7.83,4.8,13813
9339,0.31,Premium,E,VVS1,62.0,59.0,4.3,4.34,2.68,789
7411,0.9,Very Good,J,VS2,63.5,56.0,6.12,6.1,3.88,3145
15797,0.31,Very Good,E,VS2,61.7,58.0,4.31,4.34,2.67,680
21348,0.4,Good,H,SI2,63.7,59.0,4.64,4.69,2.97,561
20789,0.36,Premium,G,VS1,62.2,59.0,4.57,4.53,2.83,932
9514,0.3,Ideal,E,VVS1,61.1,56.0,4.38,4.36,2.67,982
25229,1.3,Premium,H,SI2,60.1,57.0,7.17,7.13,4.3,6406
4324,0.44,Ideal,E,VVS2,61.8,56.0,4.88,4.93,3.03,1274
12777,0.31,Good,D,SI2,63.1,54.0,4.33,4.38,2.75,462
21985,0.35,Premium,E,SI2,61.5,59.0,4.52,4.56,2.79,491
19162,0.31,Premium,G,VS1,61.8,59.0,4.35,4.32,2.68,802
10936,0.53,Premium,H,VS1,60.5,57.0,5.34,5.27,3.21,1607
10667,1.01,Good,D,SI1,57.6,60.0,6.59,6.64,3.81,5501
13390,0.31,Ideal,H,VS2,62.1,55.0,4.34,4.36,2.7,513
6910,0.39,Ideal,F,VS1,61.7,56.1,4.65,4.7,2.89,939
24609,0.51,Premium,D,VS2,,59.0,5.05,5.09,3.18,1716
8964,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,1439
3670,1.01,Ideal,E,SI1,61.6,57.0,6.44,6.49,3.98,5206
10944,0.51,Very Good,E,SI1,,58.0,5.09,5.14,3.14,1284
7244,0.5,Very Good,H,VS2,61.2,55.0,5.12,5.16,3.15,1411
10101,0.7,Ideal,E,VS1,61.0,56.0,5.7,5.77,3.5,3446
22376,0.38,Ideal,F,VVS1,61.0,57.0,4.66,4.69,2.85,1070
22286,1.7,Very Good,H,VVS2,63.1,57.0,7.61,7.52,4.77,14275
25781,0.4,Ideal,G,VS2,60.9,58.0,4.76,4.79,2.91,825
1223,0.6,Ideal,G,VS2,62.1,56.0,5.4,5.45,3.37,1795
16870,0.33,Ideal,H,VS2,61.2,55.0,4.47,4.45,2.73,668
6752,0.26,Very Good,F,SI1,61.4,56.0,4.13,4.16,2.54,401
13502,1.07,Premium,H,SI1,61.5,57.0,6.63,6.55,4.05,5123
18523,0.51,Ideal,E,VVS1,61.3,56.0,5.21,5.13,3.17,3226
8927,1.01,Ideal,J,SI1,60.2,59.0,6.48,6.51,3.91,4194
7416,0.57,Good,F,VS2,62.8,62.0,5.22,5.25,3.29,1642
10928,0.9,Good,F,SI1,63.3,60.0,6.09,6.11,3.86,3950
25598,0.73,Ideal,D,SI1,62.4,53.0,5.79,5.82,3.62,3195
8772,0.72,Ideal,G,SI2,61.7,56.0,5.76,5.71,3.54,2177
3441,1.24,Premium,F,SI1,62.6,59.0,6.86,6.76,4.26,6125
68,0.3,Good,I,SI1,63.2,55.0,4.25,4.29,2.7,405
4364,0.3,Premium,J,VS1,62.6,58.0,4.32,4.27,2.69,506
11772,0.41,Ideal,D,VS1,61.0,57.0,4.78,4.82,2.93,1151
23066,2.0,Premium,J,VS1,62.0,62.0,8.02,7.91,4.94,11793
21670,0.41,Good,E,VS2,58.1,59.0,4.89,4.95,2.86,772
9992,0.4,Premium,D,VS1,62.5,60.0,4.66,4.72,2.93,1123
25834,1.01,Good,G,VS2,63.7,56.0,6.4,6.32,4.05,5701
3729,1.24,Ideal,I,SI1,62.0,58.0,6.83,6.88,4.25,6232
15038,1.2,Good,H,VS2,63.3,59.0,6.74,6.78,4.28,6710
19310,0.33,Ideal,G,VVS2,62.0,53.5,4.44,4.48,2.76,754
18993,0.51,Very Good,F,VVS2,60.3,55.0,5.22,5.26,3.16,2633
25557,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,638
19031,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,4421
26911,0.33,Ideal,I,VS2,62.4,56.0,4.39,4.43,2.75,463
24048,0.51,Ideal,G,VS1,61.4,54.0,5.15,5.18,3.17,1599
9880,1.01,Very Good,E,VS2,62.9,58.0,6.37,6.47,4.04,6221
23366,1.65,Ideal,G,VS2,62.2,55.0,7.6,7.57,4.72,9425
25929,1.4,Premium,G,SI2,62.0,60.0,7.16,7.1,4.42,7357
5381,1.02,Premium,G,VS2,61.5,59.0,6.44,6.41,3.95,6416
481,0.58,Ideal,F,VVS2,61.8,56.0,5.36,5.39,3.32,2395
24295,0.32,Ideal,D,VVS1,61.8,56.0,4.37,4.4,2.71,910
16419,1.13,Premium,D,SI2,60.9,59.0,6.65,6.72,4.07,5133
13401,0.3,Premium,G,SI2,62.3,59.0,4.25,4.29,2.66,394
3299,1.5,Very Good,H,SI1,62.0,63.0,7.24,7.19,4.47,7459
8563,1.0,Premium,F,SI2,62.8,57.0,6.44,6.37,4.02,4155
15330,0.3,Ideal,D,VS1,61.2,59.0,4.29,4.31,2.63,742
10962,0.37,Very Good,H,VS2,61.2,54.0,4.62,4.7,2.85,537
17188,1.31,Ideal,I,VS1,64.3,59.0,6.87,6.84,4.41,6573
21616,1.71,Premium,H,VS1,58.1,62.0,8.02,7.84,4.61,11161
9015,0.51,Ideal,G,VVS1,60.8,56.0,5.21,5.22,3.17,1839
3415,0.3,Good,H,VVS2,63.1,60.0,4.24,4.28,2.69,605
2053,0.3,Ideal,G,IF,61.7,55.0,4.31,4.34,2.67,895
216,1.5,Very Good,F,VS1,60.5,55.0,7.39,7.48,4.5,15585
7236,0.32,Ideal,G,VVS1,62.4,56.0,4.36,4.39,2.73,842
26468,1.01,Ideal,G,VS2,59.6,59.0,6.52,6.57,3.9,6295
10952,1.5,Good,H,SI2,64.2,56.0,7.26,7.2,4.64,7291
9847,0.71,Ideal,F,SI1,62.5,57.0,5.68,5.74,3.57,2262
1455,0.34,Ideal,F,VS2,62.5,55.0,4.48,4.51,2.81,686
25621,0.31,Ideal,E,VS1,61.6,56.0,4.35,4.38,2.69,734
19272,2.35,Premium,I,SI2,61.1,58.0,8.63,8.56,5.25,17294
5621,0.32,Ideal,D,SI1,62.7,54.0,4.35,4.39,2.74,589
23996,0.5,Ideal,D,VS1,61.1,56.0,5.12,5.23,3.16,1922
16416,1.47,Premium,H,SI2,59.1,56.0,7.51,7.46,4.42,7573
25171,0.7,Premium,G,VS1,62.6,58.0,5.64,5.61,3.52,2648
20035,1.1,Ideal,J,SI1,62.2,55.0,6.62,6.65,4.13,4275
2417,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,997
13660,1.51,Very Good,F,SI1,62.4,55.0,7.28,7.34,4.56,11190
10481,1.09,Ideal,G,VS1,60.5,57.0,6.69,6.73,4.06,7078
10576,1.0,Premium,F,VS2,62.5,54.0,6.33,6.3,3.95,6154
15172,1.07,Very Good,D,VS1,59.9,55.0,6.69,6.71,4.01,9681
13246,0.83,Premium,D,SI1,62.2,60.0,6.01,5.98,3.73,3347
11642,1.54,Ideal,G,VVS1,60.8,57.0,7.49,7.45,4.54,16316
22386,2.02,Premium,F,SI2,62.1,56.0,8.07,7.99,4.99,18678
22811,1.01,Premium,F,SI1,59.8,60.0,6.57,6.53,3.92,5345
17543,1.02,Ideal,D,VS1,62.6,57.0,6.4,6.44,4.02,8347
25710,1.52,Very Good,G,SI1,62.5,58.0,7.26,7.3,4.55,10150
19077,1.31,Ideal,H,VS1,62.5,56.0,7.03,6.95,4.37,8774
12515,0.96,Premium,H,VS2,61.7,55.0,6.36,6.31,3.91,4529
10096,0.4,Premium,D,VS1,62.1,58.0,4.7,4.73,2.93,1123
1507,0.32,Very Good,H,SI1,63.1,58.0,4.36,4.33,2.74,591
7863,0.3,Good,D,VVS2,63.5,58.0,4.23,4.31,2.71,787
21062,0.71,Ideal,E,VS2,62.7,56.0,5.71,5.75,3.59,2891
25702,0.56,Ideal,G,VVS1,62.3,55.0,5.25,5.31,3.29,2055
460,2.48,Ideal,I,SI2,62.3,57.0,8.64,8.58,5.36,12883
8323,0.3,Very Good,F,SI1,60.3,61.0,4.31,4.34,2.61,471
7256,1.5,Good,J,SI1,59.1,64.0,7.32,7.43,4.36,6687
24257,0.3,Very Good,G,IF,62.6,56.0,4.27,4.29,2.68,863
15629,0.73,Premium,G,VS2,60.3,57.0,5.88,5.82,3.53,2581
20296,0.33,Premium,I,SI1,61.3,59.0,4.51,4.46,2.75,572
10592,0.26,Ideal,H,VVS2,62.5,54.0,4.11,4.14,2.58,508
8247,0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,776
17772,0.71,Very Good,D,VS1,62.5,58.0,5.68,5.71,3.56,3333
12780,0.32,Ideal,F,VS1,61.9,56.0,4.39,4.43,2.73,716
4406,0.93,Ideal,H,VS1,62.7,54.0,6.25,6.2,3.9,4265
1100,0.3,Good,G,VS1,63.1,58.0,4.24,4.28,2.69,605
18645,0.73,Ideal,D,SI1,61.9,56.0,5.8,5.77,3.58,3189
25495,0.36,Premium,F,VS1,61.8,58.0,4.56,4.53,2.81,1080
5037,1.03,Ideal,E,SI2,61.7,55.0,6.52,6.46,4.01,5491
22936,0.42,Premium,G,VS2,60.6,59.0,4.85,4.78,2.92,1087
6609,1.15,Ideal,J,VS1,61.5,55.0,6.81,6.76,4.17,5152
22296,0.26,Good,F,VVS1,64.0,57.0,4.06,4.03,2.59,679
1611,0.38,Ideal,F,IF,62.2,54.0,4.68,4.71,2.92,1229
25270,0.7,Premium,E,SI2,62.9,59.0,5.71,5.64,3.57,2273
15650,1.32,Very Good,J,VS2,62.1,57.0,7.01,7.04,4.36,6079
7193,0.5,Very Good,E,SI2,58.0,63.0,5.22,5.19,3.02,1009
26732,0.9,Fair,D,VS2,57.4,65.0,6.26,6.29,3.6,4277
1796,1.21,Ideal,H,SI1,62.2,54.0,6.8,6.86,4.25,6876
14919,0.75,Premium,E,SI1,61.1,59.0,5.86,5.83,3.57,2814
1373,0.43,Very Good,G,SI1,62.7,56.0,4.8,4.83,3.02,754
272,0.55,Ideal,F,VVS2,61.5,57.0,5.24,5.27,3.23,2294
7517,1.03,Premium,E,SI2,61.8,59.0,6.47,6.42,3.98,4845
26496,0.32,Ideal,F,VS2,61.5,56.0,4.42,4.4,2.71,828
14150,0.3,Good,F,VS2,63.1,55.0,4.24,4.29,2.69,484
3883,1.1,Very Good,E,SI2,60.9,60.0,6.61,6.66,4.04,4539
10459,0.57,Ideal,G,VVS2,61.9,56.0,5.29,5.3,3.28,2039
23150,0.83,Premium,J,SI1,59.3,59.0,6.17,6.1,3.64,2022
1559,0.32,Very Good,H,VS1,63.1,57.0,4.37,4.34,2.75,720
16258,1.0,Premium,E,SI1,62.7,61.0,6.37,6.32,3.98,5027
15409,0.9,Very Good,E,VS2,61.1,63.0,6.17,6.2,3.78,4134
25070,0.29,Ideal,G,SI1,,54.0,4.25,4.29,2.65,420
13687,1.52,Very Good,H,VS2,59.7,55.0,7.45,7.42,4.44,11681
25428,2.05,Premium,D,SI2,60.0,58.0,8.31,8.23,4.96,12891
11355,1.01,Good,G,SI1,58.4,61.0,6.51,6.61,3.83,5051
6651,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,1080
22248,0.54,Premium,G,SI2,61.4,59.0,5.24,5.21,3.21,1195
15602,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,4903
15401,0.24,Very Good,G,VVS1,61.7,56.0,3.98,4.02,2.46,504
5619,0.52,Very Good,E,VS2,60.9,57.0,5.17,5.2,3.16,1689
18321,0.31,Very Good,G,VS2,60.7,61.0,4.33,4.37,2.64,544
12750,0.9,Very Good,H,VS1,62.1,59.0,6.09,6.14,3.8,4309
24158,1.1,Ideal,G,VS1,61.3,54.0,6.69,6.65,4.09,6535
3306,1.31,Ideal,I,VS2,62.4,57.0,6.93,6.97,4.34,6338
9048,0.37,Ideal,E,VS1,61.2,56.0,4.67,4.64,2.85,1124
16540,1.24,Ideal,I,SI1,61.3,56.0,6.9,6.93,4.24,5714
21943,0.52,Ideal,G,VS2,61.2,56.0,5.16,5.2,3.17,1586
16256,1.51,Good,G,VS2,64.2,54.0,7.18,7.27,4.64,11640
23508,0.73,Ideal,G,VS2,60.2,55.0,5.85,5.9,3.54,3389
24553,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,816
4911,0.32,Ideal,G,SI1,61.4,55.0,4.4,4.46,2.72,461
20800,1.51,Good,J,SI1,64.1,61.0,7.19,7.16,4.6,6511
12492,0.9,Good,F,SI1,62.8,64.0,6.18,5.99,3.82,3659
4056,0.71,Very Good,D,SI2,59.6,63.0,5.8,5.71,3.44,1758
24790,0.3,Ideal,F,VS2,60.4,56.0,4.37,4.34,2.63,776
1827,0.41,Very Good,E,VVS2,61.6,60.0,4.75,4.77,2.93,1249
16768,1.13,Premium,D,SI2,58.3,60.0,6.83,6.78,3.97,3883
23758,1.74,Ideal,E,SI1,62.2,56.0,7.67,7.72,4.79,15847
12907,0.33,Premium,G,VS2,62.6,58.0,4.44,4.41,2.77,743
10425,0.74,Premium,F,SI1,60.7,59.0,5.85,5.82,3.54,2415
18417,1.11,Ideal,D,SI2,62.2,57.0,6.66,6.62,4.12,5501
8816,1.5,Very Good,H,SI1,62.9,56.0,7.24,7.33,4.58,8058
17892,1.23,Ideal,D,VVS2,62.0,55.0,6.85,6.92,4.27,12848
3379,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,5813
17669,0.97,Very Good,G,SI2,59.8,58.0,6.38,6.42,3.83,3960
7978,1.56,Premium,F,SI1,60.7,59.0,7.55,7.45,4.55,11901
13423,0.33,Premium,D,VS2,61.2,58.0,4.41,4.44,2.71,781
24905,0.24,Very Good,F,VVS1,58.7,59.0,4.04,4.1,2.39,552
20134,0.3,Good,D,SI1,63.3,55.0,4.28,4.31,2.72,552
3736,2.03,Premium,H,I1,59.4,59.0,8.31,8.22,4.91,7421
19158,1.11,Very Good,I,SI2,63.1,57.0,6.59,6.54,4.14,4075
10146,0.52,Very Good,E,VS1,58.9,64.0,5.23,5.3,3.1,2092
7997,1.1,Ideal,H,VVS2,62.0,56.0,6.59,6.63,4.1,7267
7457,0.38,Ideal,F,VVS1,62.4,54.0,4.66,4.7,2.92,1096
632,1.51,Premium,H,SI1,60.7,59.0,7.43,7.39,4.5,10020
2356,0.32,Good,D,SI1,63.7,55.0,4.38,4.35,2.78,756
19803,0.4,Premium,D,SI2,62.1,60.0,4.75,4.69,2.93,855
11313,0.43,Good,F,VS1,57.9,61.0,4.99,5.03,2.9,931
19727,0.58,Ideal,E,SI1,61.6,55.0,5.38,5.33,3.3,1758
13072,0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,544
26230,0.33,Ideal,E,VS2,,57.0,4.44,4.41,2.75,928
10620,0.7,Good,G,VS2,63.1,55.0,5.61,5.64,3.55,2633
13980,0.52,Very Good,G,VVS1,61.9,61.0,5.11,5.13,3.17,2045
9004,0.37,Premium,E,SI1,60.6,54.0,4.68,4.63,2.82,833
5934,0.25,Very Good,F,IF,63.3,59.0,3.99,4.04,2.54,526
5335,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,936
25983,1.59,Very Good,D,SI1,62.8,54.0,7.43,7.48,4.68,13631
10799,0.51,Premium,F,VS1,60.2,58.0,5.25,5.21,3.15,2346
4614,0.51,Very Good,E,SI1,62.2,55.0,5.09,5.11,3.17,1318
22707,1.06,Very Good,D,VS2,59.6,60.0,6.68,6.71,3.99,7149
11389,0.75,Very Good,E,VVS2,62.8,57.0,5.74,5.78,3.62,4005
6373,0.9,Premium,I,SI2,,59.0,6.11,6.07,3.79,2826
17432,0.9,Good,G,VS1,63.6,58.0,6.09,6.12,3.88,4540
15124,1.54,Ideal,G,VVS2,62.5,57.0,7.36,7.3,4.58,15197
16899,0.35,Ideal,H,IF,61.7,54.0,4.55,4.53,2.8,1103
3620,0.32,Ideal,E,VS2,62.2,56.0,4.41,4.37,2.73,900
10366,2.01,Premium,J,VS2,60.4,59.0,8.1,8.15,4.91,13619
23788,0.53,Ideal,E,VS2,61.5,56.0,5.23,5.18,3.2,1801
26622,1.56,Ideal,E,SI2,61.2,56.0,7.53,7.49,4.59,8518
4968,0.33,Ideal,I,IF,62.2,56.0,4.42,4.45,2.76,694
14111,0.36,Ideal,D,VVS2,61.9,53.0,4.57,4.6,2.84,957
5765,0.32,Ideal,H,VS1,62.7,56.0,4.39,4.42,2.76,524
2832,1.33,Premium,I,SI2,62.4,58.0,7.04,7.02,4.39,5832
6778,2.0,Fair,F,I1,64.9,57.0,7.99,7.82,5.14,7258
20559,0.9,Very Good,H,VS1,62.9,58.0,6.06,6.12,3.83,4309
